Trip Year,Trip Month,End Station,End Lat,End Lon,Date,Start Station,Start Lat,Start Lon,Type
2022,June,Knickerbocker Ave & Thames St,40.70539,-73.92976,1174,1174,1174,1174,1174
2022,June,Kosciuszko St & Nostrand Ave,40.690725,-73.951335,6,6,6,6,6
2022,June,Kosciuszko St & Nostrand Ave,40.69072549,-73.95133465,1574,1574,1574,1574,1574
2022,June,Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416,2018,2018,2018,2018,2018
2022,June,Kosciuszko St & Tompkins Ave,40.691283,-73.945242,5,5,5,5,5
2022,June,LaGuardia Pl & W 3 St,40.72917,-73.998102,44,44,44,44,44
2022,June,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,4917,4917,4917,4917,4917
2022,June,Lafayette Ave & Classon Ave,40.689004,-73.960239,9,9,9,9,9
2022,June,Lafayette Ave & Classon Ave,40.68900443,-73.96023854,2278,2278,2278,2278,2278
2022,June,Lafayette Ave & Ft Greene Pl,40.687002,-73.97665,20,20,20,20,20
2022,June,Lafayette Ave & Ft Greene Pl,40.68700231292619,-73.97664964199066,3829,3829,3829,3829,3829
2022,June,Lafayette Ave & Hunts Point Ave,40.816567,-73.888161,277,277,277,277,277
2022,June,Lafayette Ave & St James Pl,40.688515,-73.964763,11,11,11,11,11
2022,June,Lafayette Ave & St James Pl,40.68851534,-73.9647628,2318,2318,2318,2318,2318
2022,June,Lafayette St & E 8 St,40.73020660529954,-73.99102628231049,9935,9935,9935,9935,9935
2022,June,Lafayette St & E 8 St,40.730207,-73.991026,62,62,62,62,62
2022,June,Lafayette St & Jersey St,40.72456089,-73.99565293,7483,7483,7483,7483,7483
2022,June,Lafayette St & Jersey St,40.724561,-73.995653,96,96,96,96,96
2022,June,Laight St & Hudson St,40.72185379,-74.00771779,1118,1118,1118,1118,1118
2022,June,Laight St & Hudson St,40.721854,-74.007718,21,21,21,21,21
2022,June,Lawrence St & Willoughby St,40.69236178,-73.98631746,3457,3457,3457,3457,3457
2022,June,Lawrence St & Willoughby St,40.692362,-73.986317,43,43,43,43,43
2022,June,Lefferts Pl & Franklin Ave,40.680342,-73.955769,4,4,4,4,4
2022,June,Lefferts Pl & Franklin Ave,40.680342423,-73.9557689392,1809,1809,1809,1809,1809
2022,June,Lenox Ave & W 111 St,40.7987859,-73.9523,3674,3674,3674,3674,3674
2022,June,Lenox Ave & W 111 St,40.798786,-73.9523,51,51,51,51,51
2022,June,Lenox Ave & W 115 St,40.8011939,-73.9500739,1545,1545,1545,1545,1545
2022,June,Lenox Ave & W 115 St,40.801194,-73.950074,6,6,6,6,6
2022,June,Lenox Ave & W 117 St,40.8025566,-73.9490782,3110,3110,3110,3110,3110
2022,June,Lenox Ave & W 117 St,40.802557,-73.949078,18,18,18,18,18
2022,June,Lenox Ave & W 126 St,40.808442,-73.945209,17,17,17,17,17
2022,June,Lenox Ave & W 126 St,40.808442,-73.9452087,3475,3475,3475,3475,3475
2022,June,Lenox Ave & W 130 St,40.810792,-73.943068,2,2,2,2,2
2022,June,Lenox Ave & W 130 St,40.8107922,-73.9430681,1465,1465,1465,1465,1465
2022,June,Lenox Ave & W 133 St,40.81296,-73.941878,1173,1173,1173,1173,1173
2022,June,Lenox Ave & W 140 St,40.817245,-73.938787,1239,1239,1239,1239,1239
2022,June,Lenox Ave & W 144 St,40.819783,-73.936521,751,751,751,751,751
2022,June,Lenox Ave & W 146 St,40.821111,-73.935971,627,627,627,627,627
2022,June,Leonard St & Boerum St,40.705833,-73.946446,6,6,6,6,6
2022,June,Leonard St & Boerum St,40.70583339,-73.94644578,1198,1198,1198,1198,1198
2022,June,Leonard St & Church St,40.717571,-74.005549,3764,3764,3764,3764,3764
2022,June,Leonard St & Maujer St,40.7103685423523,-73.94705951213837,2380,2380,2380,2380,2380
2022,June,Leonard St & Maujer St,40.710369,-73.94706,6,6,6,6,6
2022,June,Leonard St & Nassau Ave,40.7239567849954,-73.94984364509583,2458,2458,2458,2458,2458
2022,June,Leonard St & Nassau Ave,40.723957,-73.949844,7,7,7,7,7
2022,June,Lewis Ave & Decatur St,40.6814598,-73.934903,1419,1419,1419,1419,1419
2022,June,Lewis Ave & Decatur St,40.68146,-73.934903,5,5,5,5,5
2022,June,Lewis Ave & Kosciuszko St,40.69237074,-73.93705428,1687,1687,1687,1687,1687
2022,June,Lewis Ave & Kosciuszko St,40.692371,-73.937054,5,5,5,5,5
2022,June,Lewis Ave & Madison St,40.686312,-73.935775,2337,2337,2337,2337,2337
2022,June,Lexington Ave & Classon Ave,40.68676793,-73.95928168,2407,2407,2407,2407,2407
2022,June,Lexington Ave & Classon Ave,40.686768,-73.959282,8,8,8,8,8
2022,June,Lexington Ave & E 111 St,40.795412,-73.944123,6,6,6,6,6
2022,June,Lexington Ave & E 111 St,40.7954121,-73.9441232,2284,2284,2284,2284,2284
2022,June,Lexington Ave & E 120 St,40.8013066,-73.9398167,1166,1166,1166,1166,1166
2022,June,Lexington Ave & E 120 St,40.801307,-73.939817,4,4,4,4,4
2022,June,Lexington Ave & E 127 St,40.805726,-73.936322,671,671,671,671,671
2022,June,Lexington Ave & E 128 St,40.806414,-73.936085,467,467,467,467,467
2022,June,Lexington Ave & E 24 St,40.74025878,-73.98409214,5924,5924,5924,5924,5924
2022,June,Lexington Ave & E 24 St,40.740259,-73.984092,38,38,38,38,38
2022,June,Lexington Ave & E 26 St,40.741459,-73.983293,3391,3391,3391,3391,3391
2022,June,Lexington Ave & E 29 St,40.74311555376486,-73.98215353488922,3929,3929,3929,3929,3929
2022,June,Lexington Ave & E 29 St,40.743116,-73.982154,35,35,35,35,35
2022,June,Lexington Ave & E 36 St,40.7475739589548,-73.9788007736206,4194,4194,4194,4194,4194
2022,June,Lexington Ave & E 36 St,40.747574,-73.978801,20,20,20,20,20
2022,June,Liberty Light Rail,40.7112423,-74.0557013,4,4,4,4,4
2022,June,Liberty St & Nassau St,40.70858894240581,-74.00935482235809,3637,3637,3637,3637,3637
2022,June,Liberty St & Nassau St,40.708589,-74.009355,32,32,32,32,32
2022,June,Lincoln Ave & E 134 St,40.808484,-73.928803,416,416,416,416,416
2022,June,Lincoln Ave & E 138 St,40.810893,-73.927311,888,888,888,888,888
2022,June,Lincoln Pl & Classon Ave,40.672168,-73.9609,8,8,8,8,8
2022,June,Lincoln Pl & Classon Ave,40.6721683,-73.9609,1273,1273,1273,1273,1273
2022,June,Linden St & Knickerbocker Ave,40.69714,-73.91566,386,386,386,386,386
2022,June,Lispenard St & Broadway,40.719392,-74.002472,33,33,33,33,33
2022,June,Lispenard St & Broadway,40.71939226,-74.00247214,3886,3886,3886,3886,3886
2022,June,Little West St & 1 Pl,40.70569254,-74.01677685,5346,5346,5346,5346,5346
2022,June,Little West St & 1 Pl,40.705693,-74.016777,135,135,135,135,135
2022,June,Longfellow Ave & E 165 St,40.825322,-73.887729,196,196,196,196,196
2022,June,Longwood Ave & Southern Blvd,40.816343,-73.896447,326,326,326,326,326
2022,June,Lorimer St & Broadway,40.70411791,-73.94818595,877,877,877,877,877
2022,June,Lorimer St & Broadway,40.704118,-73.948186,4,4,4,4,4
2022,June,Loring Pl North & W 183 St,40.8604244,-73.9093359997,208,208,208,208,208
2022,June,Louis Nine Blvd & Intervale Ave,40.831998,-73.892686,279,279,279,279,279
2022,June,MacDougal St & Prince St,40.72710258,-74.00297088,5952,5952,5952,5952,5952
2022,June,MacDougal St & Prince St,40.727103,-74.002971,59,59,59,59,59
2022,June,MacDougal St & Washington Sq,40.73226398,-73.99852205,4081,4081,4081,4081,4081
2022,June,MacDougal St & Washington Sq,40.732264,-73.998522,47,47,47,47,47
2022,June,Macombs Pl & W 152 St,40.826406,-73.937948,597,597,597,597,597
2022,June,Macombs Rd & Featherbed Ln,40.84552,-73.91722,384,384,384,384,384
2022,June,Macombs Rd & W 175 St,40.848177,-73.916082,279,279,279,279,279
2022,June,Macon St & Nostrand Ave,40.680983,-73.950048,8,8,8,8,8
2022,June,Macon St & Nostrand Ave,40.6809833854,-73.9500479759,2215,2215,2215,2215,2215
2022,June,Madison Av & E 51 St,40.75863,-73.97513,4190,4190,4190,4190,4190
2022,June,Madison Ave & E 120 St,40.80295,-73.942954,1333,1333,1333,1333,1333
2022,June,Madison Ave & E 26 St,40.742684734875695,-73.98671329021454,4169,4169,4169,4169,4169
2022,June,Madison Ave & E 26 St,40.742685,-73.986713,45,45,45,45,45
2022,June,Madison Ave & E 82 St,40.778131,-73.960694,101,101,101,101,101
2022,June,Madison Ave & E 82 St,40.7781314,-73.96069399,3959,3959,3959,3959,3959
2022,June,Madison Ave & E 99 St,40.789485,-73.952429,10,10,10,10,10
2022,June,Madison Ave & E 99 St,40.78948541553215,-73.95242929458618,2045,2045,2045,2045,2045
2022,June,Madison St & Clinton St,40.71269,-73.987763,6,6,6,6,6
2022,June,Madison St & Clinton St,40.71269042,-73.98776323,1515,1515,1515,1515,1515
2022,June,Madison St & Cypress Ave,40.70068,-73.90742,512,512,512,512,512
2022,June,Madison St & Evergreen Ave,40.69122,-73.91693,743,743,743,743,743
2022,June,Madison St & Forest Ave,40.70555,-73.90245,760,760,760,760,760
2022,June,Madison St & Montgomery St,40.713126,-73.984844,1978,1978,1978,1978,1978
2022,June,Madison St & Seneca Ave,40.70183,-73.90625,489,489,489,489,489
2022,June,Madison St & Woodward Ave,40.70408,-73.90408,693,693,693,693,693
2022,June,Maiden Ln & Pearl St,40.70706456,-74.00731853,2195,2195,2195,2195,2195
2022,June,Maiden Ln & Pearl St,40.707065,-74.007319,24,24,24,24,24
2022,June,Manhattan Av & Leonard St,40.72084,-73.94844,1042,1042,1042,1042,1042
2022,June,Manila & 1st,40.72165072487999,-74.04288411140442,1,1,1,1,1
2022,June,Marcus Garvey Blvd & Macon St,40.682601,-73.938037,1310,1310,1310,1310,1310
2022,June,Marcy Ave & Lafayette Ave,40.6900815,-73.947915,1853,1853,1853,1853,1853
2022,June,Marcy Ave & Lafayette Ave,40.690082,-73.947915,14,14,14,14,14
2022,June,Margaret Corbin Plz & Ft Washington Ave,40.859166,-73.933872,408,408,408,408,408
2022,June,Marin Light Rail,40.71458403535893,-74.04281705617905,6,6,6,6,6
2022,June,Marion Ave & Mosholu Pkwy,40.8704956,-73.8818756582,293,293,293,293,293
2022,June,Market St & Cherry St,40.710762,-73.994004,30,30,30,30,30
2022,June,Market St & Cherry St,40.71076228,-73.99400398,2069,2069,2069,2069,2069
2022,June,Market St & Henry St,40.713107,-73.994464,41,41,41,41,41
2022,June,Market St & Henry St,40.71310702305908,-73.99446353316307,2839,2839,2839,2839,2839
2022,June,Marshall St & 2 St,40.740802,-74.042521,1,1,1,1,1
2022,June,McDonald Ave & Vanderbilt St,40.651654,-73.981231,219,219,219,219,219
2022,June,McGinley Square,40.7253399253558,-74.06762212514877,1,1,1,1,1
2022,June,McGuinness Blvd & Eagle St,40.73555,-73.95284,3080,3080,3080,3080,3080
2022,June,McKibbin St & Bogart St,40.706237,-73.933871,1494,1494,1494,1494,1494
2022,June,McKibbin St & Manhattan Ave,40.705109,-73.944073,1,1,1,1,1
2022,June,McKibbin St & Manhattan Ave,40.70510918,-73.94407279,1477,1477,1477,1477,1477
2022,June,Melrose Ave & E 150 St,40.816827,-73.917338,1314,1314,1314,1314,1314
2022,June,Melrose Ave & E 154 St,40.819609,-73.916071,402,402,402,402,402
2022,June,Melrose St & Broadway,40.697481,-73.935877,1996,1996,1996,1996,1996
2022,June,Menahan St & Central Ave,40.69543,-73.9196,704,704,704,704,704
2022,June,Menahan St & Onderdonk Ave,40.70553,-73.9096,441,441,441,441,441
2022,June,Menahan St & Seneca Ave,40.70461,-73.91054,339,339,339,339,339
2022,June,Menahan St & Wyckoff Ave,40.70113,-73.91422,556,556,556,556,556
2022,June,Mercer St & Bleecker St,40.72706363348306,-73.99662137031554,4153,4153,4153,4153,4153
2022,June,Mercer St & Bleecker St,40.727064,-73.996621,49,49,49,49,49
2022,June,Mercer St & Spring St,40.723627,-73.999496,68,68,68,68,68
2022,June,Mercer St & Spring St,40.72362738,-73.99949601,4411,4411,4411,4411,4411
2022,June,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117,3146,3146,3146,3146,3146
2022,June,Meserole Ave & Manhattan Ave,40.727086,-73.952991,19,19,19,19,19
2022,June,Metropolitan Ave & Bedford Ave,40.715348,-73.960241,65,65,65,65,65
2022,June,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,6687,6687,6687,6687,6687
2022,June,Metropolitan Ave & Meeker Ave,40.714133,-73.952344,27,27,27,27,27
2022,June,Metropolitan Ave & Meeker Ave,40.71413311,-73.95234386,2959,2959,2959,2959,2959
2022,June,Metropolitan Ave & Stewart Ave,40.71401,-73.92793,500,500,500,500,500
2022,June,Metropolitan Ave & Vandervoort Ave,40.71429,-73.93323,238,238,238,238,238
2022,June,Milton St & Franklin St,40.72906,-73.95779,4951,4951,4951,4951,4951
2022,June,Moffat St & Bushwick,40.68458,-73.90925,445,445,445,445,445
2022,June,Monroe St & Bedford Ave,40.685144,-73.953809,15,15,15,15,15
2022,June,Monroe St & Bedford Ave,40.6851443,-73.95380904,2667,2667,2667,2667,2667
2022,June,Monroe St & Classon Ave,40.684568,-73.958811,6,6,6,6,6
2022,June,Monroe St & Classon Ave,40.6845683,-73.95881081,1326,1326,1326,1326,1326
2022,June,Monroe St & Tompkins Ave,40.686203,-73.944694,2080,2080,2080,2080,2080
2022,June,Montague St & Clinton St,40.6942715,-73.9923272,1865,1865,1865,1865,1865
2022,June,Montague St & Clinton St,40.694272,-73.992327,20,20,20,20,20
2022,June,Montgomery St & Franklin Ave,40.666439,-73.960556,1,1,1,1,1
2022,June,Montgomery St & Franklin Ave,40.666439306870814,-73.9605563879013,513,513,513,513,513
2022,June,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171,2999,2999,2999,2999,2999
2022,June,Montrose Ave & Bushwick Ave,40.707678,-73.940162,13,13,13,13,13
2022,June,Morgan Ave & Lombardy St,40.72226,-73.93889,1255,1255,1255,1255,1255
2022,June,Morgan Ave & Maspeth Ave,40.716657,-73.93637,628,628,628,628,628
2022,June,Morgan Bike Mechanics,40.70962789682351,-73.93145710229872,4,4,4,4,4
2022,June,Morgan Bike Mechanics,40.709628,-73.931457,1,1,1,1,1
2022,June,Morgan Loading Docks,40.709306335794274,-73.93117547035216,6,6,6,6,6
2022,June,Morgan WH station,40.7098733,-73.9315939,17,17,17,17,17
2022,June,Morningside Ave & W 123 St,40.81,-73.955151,12,12,12,12,12
2022,June,Morningside Ave & W 123 St,40.81,-73.9551508,1645,1645,1645,1645,1645
2022,June,Morningside Dr & Amsterdam Ave,40.810285,-73.957365,2,2,2,2,2
2022,June,Morningside Dr & Amsterdam Ave,40.81028506306003,-73.95736455917358,908,908,908,908,908
2022,June,Morris Ave & E 142 St,40.814469,-73.924963,399,399,399,399,399
2022,June,Morris Ave & E 153 St,40.820036,-73.921411,243,243,243,243,243
2022,June,Morris Ave & E 163 St,40.82723,-73.917656,2,2,2,2,2
2022,June,Morris Ave & E 163 St,40.827230499624726,-73.91765579597632,760,760,760,760,760
2022,June,Morris Ave & E 171 St,40.83899,-73.9109,201,201,201,201,201
2022,June,Morris Ave & E 184 St,40.86008,-73.90079,118,118,118,118,118
2022,June,Morris Ave & E Burnside Ave,40.85322,-73.90546,355,355,355,355,355
2022,June,Morris Ave & McClellan St,40.831584,-73.9149,676,676,676,676,676
2022,June,Morris Canal,40.7124188237569,-74.03852552175522,6,6,6,6,6
2022,June,Morton St & Washington St,40.73115,-74.00887,3349,3349,3349,3349,3349
2022,June,Motorgate,40.7639089,-73.9477213,2179,2179,2179,2179,2179
2022,June,Motorgate,40.763909,-73.947721,105,105,105,105,105
2022,June,Mott St & Prince St,40.72317958,-73.99480012,5857,5857,5857,5857,5857
2022,June,Mott St & Prince St,40.72318,-73.9948,69,69,69,69,69
2022,June,Mount Eden Pkwy & Eastburn Ave,40.842675,-73.908544,320,320,320,320,320
2022,June,Mt Morris Park W & W 120 St,40.804038,-73.945925,1664,1664,1664,1664,1664
2022,June,Murray St	& West St,40.71503,-74.01246,33,33,33,33,33
2022,June,Murray St & Greenwich St,40.71485150526252,-74.01122331619263,4576,4576,4576,4576,4576
2022,June,Murray St & Greenwich St,40.714852,-74.011223,63,63,63,63,63
2022,June,Murray St\t& West St,40.71503,-74.01246,2435,2435,2435,2435,2435
2022,June,Myrtle Ave & Fleet Pl,40.693534,-73.981909,1954,1954,1954,1954,1954
2022,June,Myrtle Ave & Grove St,40.69905,-73.91516,444,444,444,444,444
2022,June,Myrtle Ave & Lewis Ave,40.69681963,-73.93756926,1407,1407,1407,1407,1407
2022,June,Myrtle Ave & Lewis Ave,40.69682,-73.937569,3,3,3,3,3
2022,June,Myrtle Ave & Linden St,40.69943,-73.91337,570,570,570,570,570
2022,June,Myrtle Ave & Marcy Ave,40.695398,-73.949549,8,8,8,8,8
2022,June,Myrtle Ave & Marcy Ave,40.69539817,-73.94954908,1407,1407,1407,1407,1407
2022,June,Myrtle Ave & St Edwards St,40.69327,-73.977039,18,18,18,18,18
2022,June,Myrtle Ave & St Edwards St,40.69327018,-73.97703874,1543,1543,1543,1543,1543
2022,June,N 11 St & Kent Ave,40.72248188638219,-73.95921930670738,2151,2151,2151,2151,2151
2022,June,N 11 St & Kent Ave,40.722482,-73.959219,36,36,36,36,36
2022,June,N 12 St & Bedford Ave,40.720798,-73.954847,37,37,37,37,37
2022,June,N 12 St & Bedford Ave,40.72079821,-73.95484712,3940,3940,3940,3940,3940
2022,June,N 15 St & Wythe Ave,40.724055,-73.955736,1501,1501,1501,1501,1501
2022,June,N 6 St & Bedford Ave,40.71745169,-73.95850939,6151,6151,6151,6151,6151
2022,June,N 6 St & Bedford Ave,40.717452,-73.958509,32,32,32,32,32
2022,June,N Moore St & Hudson St,40.719961,-74.008443,26,26,26,26,26
2022,June,N Moore St & Hudson St,40.71996118117138,-74.00844320654869,2040,2040,2040,2040,2040
2022,June,Nagle Ave & Ellwood St,40.86012,-73.928489,462,462,462,462,462
2022,June,Nagle Ave & Thayer St,40.861382,-73.925591,605,605,605,605,605
2022,June,Nassau Ave & Newell St,40.724812564400175,-73.94752621650696,1873,1873,1873,1873,1873
2022,June,Nassau Ave & Newell St,40.724813,-73.947526,8,8,8,8,8
2022,June,Nassau Ave & Russell St,40.72557,-73.94434,2529,2529,2529,2529,2529
2022,June,Nassau St	& Duffield St,40.698477,-73.98384,22,22,22,22,22
2022,June,Nassau St & Navy St,40.69839895,-73.98068914,1334,1334,1334,1334,1334
2022,June,Nassau St & Navy St,40.698399,-73.980689,25,25,25,25,25
2022,June,Nassau St\t& Duffield St,40.698477,-73.98384,1131,1131,1131,1131,1131
2022,June,Nelson Ave & 167 St,40.83670566862804,-73.92608866095543,526,526,526,526,526
2022,June,Nelson Ave & W 172 St,40.843965,-73.920999,546,546,546,546,546
2022,June,Nevins St & Schermerhorn St,40.687372,-73.981761,10,10,10,10,10
2022,June,Nevins St & Schermerhorn St,40.68737247650719,-73.98176059126854,1678,1678,1678,1678,1678
2022,June,Newark Ave,40.72152515,-74.046304543,1,1,1,1,1
2022,June,Newport PATH,40.7272235,-74.0337589,5,5,5,5,5
2022,June,Newport Pkwy,40.7287448,-74.0321082,7,7,7,7,7
2022,June,Newton Rd & 44 St,40.75957,-73.914268,2,2,2,2,2
2022,June,Newton Rd & 44 St,40.7595701,-73.9142678,559,559,559,559,559
2022,June,Newtown Ave & 23 St,40.7713615,-73.9246145,1212,1212,1212,1212,1212
2022,June,Newtown Ave & 23 St,40.771362,-73.924615,6,6,6,6,6
2022,June,Norfolk St & Broome St,40.717227,-73.988021,58,58,58,58,58
2022,June,Norfolk St & Broome St,40.7172274,-73.98802084,7679,7679,7679,7679,7679
2022,June,Norman St & Wyckoff Ave,40.69517,-73.90311,921,921,921,921,921
2022,June,North Moore St & Greenwich St,40.720195,-74.010301,40,40,40,40,40
2022,June,North Moore St & Greenwich St,40.72019521437465,-74.0103006362915,7001,7001,7001,7001,7001
2022,June,Nostrand Ave & Myrtle Ave,40.69527,-73.952381,11,11,11,11,11
2022,June,Nostrand Ave & Myrtle Ave,40.69527008,-73.95238108,1161,1161,1161,1161,1161
2022,June,Ocean Pkwy & Church Ave,40.64471895763575,-73.97451460361481,729,729,729,729,729
2022,June,Ocean Pkwy & Church Ave,40.644719,-73.974515,18,18,18,18,18
2022,June,Ogden Ave & Merriam Ave,40.839142,-73.925961,176,176,176,176,176
2022,June,Ogden Ave & W 164 St,40.832812,-73.929372,334,334,334,334,334
2022,June,Ogden Ave & W 165 St,40.834457,-73.928381,619,619,619,619,619
2022,June,Old Broadway & W 133 St,40.818212,-73.955277,256,256,256,256,256
2022,June,Old Fulton St,40.70277159,-73.99383605,2613,2613,2613,2613,2613
2022,June,Old Fulton St,40.702772,-73.993836,125,125,125,125,125
2022,June,Old Slip & South St,40.70336686695866,-74.007867872715,3203,3203,3203,3203,3203
2022,June,Old Slip & South St,40.703367,-74.007868,66,66,66,66,66
2022,June,Onderdonk Ave & Dekalb Ave,40.70863,-73.91497,402,402,402,402,402
2022,June,Onderdonk Ave & Gates Ave,40.70413,-73.90737,347,347,347,347,347
2022,June,Orchard St & Grand St,40.717318,-73.990678,34,34,34,34,34
2022,June,Orchard St & Grand St,40.717318403855785,-73.99067759513855,4086,4086,4086,4086,4086
2022,June,Pacific St & Classon Ave,40.679194,-73.95879,4,4,4,4,4
2022,June,Pacific St & Classon Ave,40.6791944,-73.9587903,901,901,901,901,901
2022,June,Pacific St & Nevins St,40.685376,-73.983021,8,8,8,8,8
2022,June,Pacific St & Nevins St,40.6853761,-73.98302136,1583,1583,1583,1583,1583
2022,June,Parade Pl & Crooke Ave,40.651847,-73.965248,2692,2692,2692,2692,2692
2022,June,Park Ave & E 124 St,40.8045555,-73.9396861,3527,3527,3527,3527,3527
2022,June,Park Ave & E 124 St,40.804556,-73.939686,9,9,9,9,9
2022,June,Park Ave & E 162 St,40.825716,-73.915585,346,346,346,346,346
2022,June,Park Ave & Marcus Garvey Blvd,40.698617,-73.941342,1071,1071,1071,1071,1071
2022,June,Park Ave & St Edwards St,40.696089,-73.978034,1,1,1,1,1
2022,June,Park Ave & St Edwards St,40.69608941,-73.97803415,914,914,914,914,914
2022,June,Park Cir & East Dr,40.651566,-73.972212,1608,1608,1608,1608,1608
2022,June,Park Pl & Church St,40.71334184275907,-74.00935515761375,2094,2094,2094,2094,2094
2022,June,Park Pl & Church St,40.713342,-74.009355,46,46,46,46,46
2022,June,Park Pl & Franklin Ave,40.6741806,-73.9564947,1758,1758,1758,1758,1758
2022,June,Park Pl & Franklin Ave,40.674181,-73.956495,8,8,8,8,8
2022,June,Paul Ave & Mosholu Pkwy,40.8802945,-73.8860653648,131,131,131,131,131
2022,June,Paul Ave & Mosholu Pkwy,40.880295,-73.886065,3,3,3,3,3
2022,June,Paul Ave & W 205 St,40.87704,-73.88943,202,202,202,202,202
2022,June,Paulus Hook,40.7141454,-74.0335519,3,3,3,3,3
2022,June,Pearl St & Hanover Square,40.7047177,-74.00926027,2945,2945,2945,2945,2945
2022,June,Pearl St & Hanover Square,40.704718,-74.00926,22,22,22,22,22
2022,June,Pearl St & Peck Slip,40.708485,-74.002751,3178,3178,3178,3178,3178
2022,June,Perry St & Bleecker St,40.73535398,-74.00483091,3024,3024,3024,3024,3024
2022,June,Perry St & Bleecker St,40.735354,-74.004831,31,31,31,31,31
2022,June,Perry St & Greenwich Ave,40.735918,-74.000939,4342,4342,4342,4342,4342
2022,June,Picnic Point,40.68512559515415,-74.02535319328308,1146,1146,1146,1146,1146
2022,June,Picnic Point,40.685126,-74.025353,143,143,143,143,143
2022,June,Pier 40 - Hudson River Park,40.727714,-74.011296,256,256,256,256,256
2022,June,Pier 40 - Hudson River Park,40.7277140777778,-74.01129573583603,9720,9720,9720,9720,9720
2022,June,Pier 40 Dock Station,40.72865963236461,-74.0119797096122,191,191,191,191,191
2022,June,Pier 40 Dock Station,40.72866,-74.01198,1,1,1,1,1
2022,June,Pier 40 X2,40.728486861173785,-74.01169271324761,4,4,4,4,4
2022,June,Pier 40 X2,40.728487,-74.011693,1,1,1,1,1
2022,June,Pierrepont St & Monroe Pl,40.69535693320225,-73.99344027042389,1544,1544,1544,1544,1544
2022,June,Pierrepont St & Monroe Pl,40.695357,-73.99344,16,16,16,16,16
2022,June,Pike St & E Broadway,40.71406667,-73.99293911,2967,2967,2967,2967,2967
2022,June,Pike St & E Broadway,40.714067,-73.992939,28,28,28,28,28
2022,June,Pike St & Monroe St,40.711731,-73.99193,29,29,29,29,29
2022,June,Pike St & Monroe St,40.71173107,-73.99193043,2129,2129,2129,2129,2129
2022,June,Pinehurst Ave & W 187 St,40.855331,-73.937878,454,454,454,454,454
2022,June,Pioneer St & Richards St,40.6777748,-74.0094613,253,253,253,253,253
2022,June,Pioneer St & Richards St,40.677775,-74.009461,1,1,1,1,1
2022,June,Pioneer St & Van Brunt St,40.679043,-74.011169,1202,1202,1202,1202,1202
2022,June,Pitt St & Stanton St,40.71926081,-73.98178024,1475,1475,1475,1475,1475
2022,June,Pitt St & Stanton St,40.719261,-73.98178,5,5,5,5,5
2022,June,Plaza Dr & W 170 St,40.840484,-73.917946,1117,1117,1117,1117,1117
2022,June,Plaza St East & Flatbush Ave,40.673134,-73.969106,4333,4333,4333,4333,4333
2022,June,Plaza St West & Flatbush Ave,40.6750207,-73.97111473,3090,3090,3090,3090,3090
2022,June,Plaza St West & Flatbush Ave,40.675021,-73.971115,22,22,22,22,22
2022,June,Pleasant Ave & E 116 St,40.7949879,-73.9333349,2198,2198,2198,2198,2198
2022,June,Pleasant Ave & E 116 St,40.794988,-73.933335,7,7,7,7,7
2022,June,Pleasant Ave & E 120 St,40.797477,-73.931185,5,5,5,5,5
2022,June,Pleasant Ave & E 120 St,40.7974772,-73.9311847,1337,1337,1337,1337,1337
2022,June,Popham Ave & W 174 St,40.847746,-73.922079,286,286,286,286,286
2022,June,Powers St & Olive St,40.71323,-73.93894,633,633,633,633,633
2022,June,President St & 4 Ave,40.676757,-73.983262,1733,1733,1733,1733,1733
2022,June,Prospect Ave & E 151 St,40.814232,-73.903927,339,339,339,339,339
2022,June,Prospect Ave & E 167 St,40.826303,-73.898751,231,231,231,231,231
2022,June,Prospect Ave & Greenwood Ave,40.651745,-73.975988,274,274,274,274,274
2022,June,Prospect Ave & Jennings St,40.831762,-73.896853,178,178,178,178,178
2022,June,Prospect Ave & Longwood Ave,40.81899,-73.90202,174,174,174,174,174
2022,June,Prospect Ave & Vanderbilt St,40.653368,-73.976291,333,333,333,333,333
2022,June,Prospect Park SW & 10 Ave,40.659945,-73.977504,1140,1140,1140,1140,1140
2022,June,Prospect Park SW & 16 St,40.657265,-73.974165,1293,1293,1293,1293,1293
2022,June,Prospect Park SW & Greenwood Ave,40.652563,-73.972573,1187,1187,1187,1187,1187
2022,June,Prospect Park SW & Vanderbilt St,40.65482,-73.973217,1304,1304,1304,1304,1304
2022,June,Prospect Park W & 20 St,40.656633,-73.983864,508,508,508,508,508
2022,June,Prospect Park West & 8 St,40.66514681533792,-73.97637605667114,3337,3337,3337,3337,3337
2022,June,Prospect Park West & 8 St,40.665147,-73.976376,23,23,23,23,23
2022,June,Prospect Pl & 6 Ave,40.6793307,-73.97519523,1719,1719,1719,1719,1719
2022,June,Prospect Pl & 6 Ave,40.679331,-73.975195,4,4,4,4,4
2022,June,Prospect Pl & Underhill Ave,40.676969,-73.96579,4,4,4,4,4
2022,June,Prospect Pl & Underhill Ave,40.6769694,-73.96579,2048,2048,2048,2048,2048
2022,June,Prospect Pl & Vanderbilt Ave,40.67767534269111,-73.96902143955231,71,71,71,71,71
